date,name,time,record identifier,record identifier 2,latitude,longitude,maximum sustained wind (in knots),minimum pressure (millibars),wind radii NE,wind raddi SE,wind radii SW,wind radii NW,wind radii NE 2,win radii SE,wind radii SW 2,wind radii NW 2,wind radii NE 3,wind radii SE,wind radii SW 3,wind radii NW 3
20190829,DORIAN,1200,,HU,21,-66.9,75,986,80,50,30,60,30,30,10,20,15,0,0,10
20190829,DORIAN,1800,,HU,22,-67.4,75,983,80,60,40,60,30,30,20,30,15,15,0,10
20190830,DORIAN,0,,HU,22.8,-68,80,978,80,60,40,60,40,40,20,30,20,15,10,10
20190830,DORIAN,600,,HU,23.5,-68.8,90,978,90,70,50,70,40,40,30,30,20,15,10,15
20190830,DORIAN,1200,,HU,24.3,-69.5,95,972,90,80,50,70,40,40,30,30,20,15,10,15
20190830,DORIAN,1800,,HU,24.8,-70.3,100,968,90,80,60,80,50,50,40,40,25,25,15,20
20190831,DORIAN,0,,HU,25.3,-71.1,115,949,90,90,60,80,50,50,40,40,25,25,15,20
20190831,DORIAN,600,,HU,25.6,-72.1,120,947,90,90,60,80,50,50,40,40,25,25,15,20
20190831,DORIAN,1200,,HU,25.9,-73,125,944,100,100,60,90,50,50,40,50,25,25,15,25
20190831,DORIAN,1800,,HU,26.1,-74,130,942,100,100,60,90,50,50,40,50,25,25,20,25
20190901,DORIAN,0,,HU,26.3,-74.7,135,939,110,110,60,90,50,50,40,50,30,25,20,25
20190901,DORIAN,600,,HU,26.4,-75.6,145,934,110,110,70,90,50,50,40,50,30,25,20,25
20190901,DORIAN,1200,,HU,26.5,-76.5,155,927,110,110,70,90,60,50,50,50,35,30,25,25
20190901,DORIAN,1640,L,HU,26.5,-77,160,910,110,110,70,90,60,50,50,50,35,30,25,25
20190901,DORIAN,1800,,HU,26.5,-77.1,160,910,120,120,70,90,60,50,50,50,35,30,25,25
20190902,DORIAN,0,,HU,26.6,-77.7,155,914,120,120,80,100,70,60,50,50,40,30,25,25
20190902,DORIAN,215,L,HU,26.6,-77.8,155,914,120,120,80,100,70,60,50,50,40,30,25,25
20190902,DORIAN,600,,HU,26.6,-78,145,916,130,120,80,100,70,60,50,50,40,30,25,25
20190902,DORIAN,1200,,HU,26.7,-78.3,135,927,130,120,80,100,80,70,50,50,40,30,25,25
20190902,DORIAN,1800,,HU,26.8,-78.4,125,938,140,130,90,100,80,70,50,50,40,30,25,30
20190903,DORIAN,0,,HU,26.9,-78.5,115,944,140,130,90,110,80,70,50,60,40,30,25,40
20190903,DORIAN,600,,HU,27,-78.5,105,950,140,130,90,120,90,80,60,60,45,35,25,40
20190903,DORIAN,1200,,HU,27.1,-78.5,100,954,150,130,90,130,90,80,60,70,45,35,25,40
20190903,DORIAN,1800,,HU,27.6,-78.6,95,959,150,130,100,130,90,80,60,80,50,40,30,45
20190904,DORIAN,0,,HU,28.1,-78.8,90,959,150,130,100,140,100,80,60,90,50,40,30,50
20190904,DORIAN,600,,HU,28.8,-79.2,90,964,150,130,100,140,100,80,60,90,50,40,30,50
20190904,DORIAN,1200,,HU,29.5,-79.6,90,963,150,130,100,140,100,80,60,90,50,40,40,50
20190904,DORIAN,1800,,HU,30.1,-79.7,95,960,160,140,100,140,100,90,70,90,50,40,40,50
20190905,DORIAN,0,,HU,30.7,-79.7,100,955,160,150,100,120,100,90,70,90,50,50,50,50
20190905,DORIAN,600,,HU,31.4,-79.6,100,958,170,150,100,90,100,90,70,70,50,50,50,50
20190905,DORIAN,1200,,HU,32.1,-79.2,100,958,170,150,100,90,100,90,70,60,50,50,50,50
20190905,DORIAN,1800,,HU,32.7,-78.9,95,958,170,190,130,90,100,90,80,60,50,50,50,40
20190906,DORIAN,0,,HU,33.4,-77.9,90,956,170,190,140,80,100,100,80,70,50,50,50,50
20190906,DORIAN,600,,HU,34.1,-76.9,90,956,180,190,140,80,100,110,80,70,50,60,50,50
20190906,DORIAN,1200,,HU,35.1,-75.7,85,956,190,190,150,80,110,120,80,70,50,60,50,40
20190906,DORIAN,1230,L,HU,35.2,-75.6,85,956,190,190,150,80,110,120,80,70,50,60,50,40
20190906,DORIAN,1800,,HU,36.2,-73.7,85,956,210,200,160,100,110,130,90,80,50,50,40,50
20190907,DORIAN,0,,HU,37.4,-71.2,85,956,220,200,170,130,110,140,90,80,50,40,50,50
20190907,DORIAN,600,,HU,38.9,-68.9,85,955,230,240,180,150,120,150,90,90,60,90,60,0
20190907,DORIAN,1200,,HU,40.8,-66.9,85,954,250,240,190,150,120,150,90,90,60,90,70,0
20190907,DORIAN,1800,,LO,42.8,-64.6,80,954,270,240,200,150,130,150,100,90,0,100,80,0
20190908,DORIAN,0,,LO,45.2,-62.9,80,956,290,240,210,150,140,150,100,100,0,100,80,0
20190908,DORIAN,600,,EX,47.6,-61.9,75,960,300,300,210,160,140,150,100,100,0,80,80,0
20190908,DORIAN,1200,,EX,49.4,-60.4,70,962,300,300,210,160,140,150,100,100,0,80,80,0
20190908,DORIAN,1800,,EX,50.8,-57.9,60,966,300,310,210,80,0,90,90,0,0,0,0,0
20190909,DORIAN,0,,EX,51.6,-54.8,50,980,300,310,210,80,0,90,90,0,0,0,0,0
AL062019,,ERIN,14,,,0,,,,,,,,,,,,,,
20190826,ERIN,1200,,TD,31.7,-72.7,30,1010,0,0,0,0,0,0,0,0,0,0,0,0
20190826,ERIN,1800,,TD,31.5,-72.5,30,1010,0,0,0,0,0,0,0,0,0,0,0,0
20190827,ERIN,0,,TD,31.2,-72.2,30,1010,0,0,0,0,0,0,0,0,0,0,0,0
20190827,ERIN,600,,TD,30.9,-71.7,30,1010,0,0,0,0,0,0,0,0,0,0,0,0
20190827,ERIN,1200,,TD,30.9,-71.1,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
20190827,ERIN,1800,,TS,31.3,-71.6,35,1005,60,80,0,0,0,0,0,0,0,0,0,0
20190828,ERIN,0,,TS,31.7,-72,35,1004,70,90,0,0,0,0,0,0,0,0,0,0
20190828,ERIN,600,,TS,32.2,-72.4,35,1002,70,90,0,0,0,0,0,0,0,0,0,0
20190828,ERIN,1200,,TS,33,-72.9,35,1002,50,100,0,0,0,0,0,0,0,0,0,0
20190828,ERIN,1800,,TD,33.9,-73,30,1003,0,0,0,0,0,0,0,0,0,0,0,0
20190829,ERIN,0,,TD,34.8,-72.6,30,1003,0,0,0,0,0,0,0,0,0,0,0,0
20190829,ERIN,600,,TD,35.6,-72.1,30,1003,0,0,0,0,0,0,0,0,0,0,0,0
20190829,ERIN,1200,,EX,36.9,-70.9,35,1002,60,0,0,0,0,0,0,0,0,0,0,0
20190829,ERIN,1800,,EX,38.5,-68.5,35,1002,60,60,0,0,0,0,0,0,0,0,0,0
AL072019,,FERNAND,9,,,0,,,,,,,,,,,,,,
20190903,FERNAND,600,,DB,23.6,-94,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
20190903,FERNAND,1200,,TS,23.4,-94.7,35,1004,0,0,90,90,0,0,0,0,0,0,0,0
20190903,FERNAND,1800,,TS,23.2,-95.4,40,1002,0,0,90,90,0,0,0,0,0,0,0,0
20190904,FERNAND,0,,TS,23.1,-96.1,45,1000,0,0,60,90,0,0,0,0,0,0,0,0
20190904,FERNAND,600,,TS,23.4,-96.8,45,1000,0,0,60,90,0,0,0,0,0,0,0,0
20190904,FERNAND,1200,,TS,24,-97.2,40,1003,0,0,40,70,0,0,0,0,0,0,0,0
20190904,FERNAND,1530,L,TS,24.2,-97.7,40,1003,0,0,40,70,0,0,0,0,0,0,0,0
20190904,FERNAND,1800,,TD,24.3,-98,30,1004,0,0,0,0,0,0,0,0,0,0,0,0
20190905,FERNAND,0,,TD,24.7,-98.6,25,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL082019,,GABRIELLE,35,,,0,,,,,,,,,,,,,,
20190903,GABRIELLE,0,,LO,16.1,-30.1,25,1007,0,0,0,0,0,0,0,0,0,0,0,0
20190903,GABRIELLE,600,,LO,16.8,-30.9,25,1007,0,0,0,0,0,0,0,0,0,0,0,0
20190903,GABRIELLE,1200,,LO,17.5,-31.6,25,1007,0,0,0,0,0,0,0,0,0,0,0,0
20190903,GABRIELLE,1800,,TD,18.1,-32.1,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
20190904,GABRIELLE,0,,TS,18.7,-32.6,35,1005,0,0,0,90,0,0,0,0,0,0,0,0
20190904,GABRIELLE,600,,TS,19.5,-33.2,40,1004,0,0,0,80,0,0,0,0,0,0,0,0
20190904,GABRIELLE,1200,,TS,20.1,-33.6,45,1003,120,0,0,80,0,0,0,0,0,0,0,0
20190904,GABRIELLE,1800,,TS,20.5,-33.7,45,1002,130,40,40,110,0,0,0,0,0,0,0,0
20190905,GABRIELLE,0,,TS,20.8,-33.9,45,1002,140,40,50,140,0,0,0,0,0,0,0,0
20190905,GABRIELLE,600,,TS,21.5,-34.5,45,1001,160,40,60,150,0,0,0,0,0,0,0,0
20190905,GABRIELLE,1200,,TS,22.3,-35.2,45,1000,180,0,80,150,0,0,0,0,0,0,0,0
20190905,GABRIELLE,1800,,TS,22.9,-35.6,40,1002,180,0,80,150,0,0,0,0,0,0,0,0
20190906,GABRIELLE,0,,TS,23.8,-36.2,35,1004,180,0,80,150,0,0,0,0,0,0,0,0
20190906,GABRIELLE,600,,TS,25,-37.1,35,1005,150,0,80,130,0,0,0,0,0,0,0,0
20190906,GABRIELLE,1200,,TS,26.2,-38,40,1004,120,0,0,100,0,0,0,0,0,0,0,0
20190906,GABRIELLE,1800,,TS,27.4,-39,45,1002,150,60,0,110,0,0,0,0,0,0,0,0
20190907,GABRIELLE,0,,TS,29,-40.1,50,999,160,70,0,120,70,0,0,0,0,0,0,0
20190907,GABRIELLE,600,,TS,30.5,-41.6,45,1002,130,50,40,100,0,0,0,0,0,0,0,0
20190907,GABRIELLE,1200,,TS,31,-43.9,45,1003,100,40,50,90,0,0,0,0,0,0,0,0
20190907,GABRIELLE,1800,,TS,31.5,-45.8,45,1003,80,40,50,80,0,0,0,0,0,0,0,0
20190908,GABRIELLE,0,,TS,31.8,-47.4,45,1002,60,60,50,60,0,0,0,0,0,0,0,0
20190908,GABRIELLE,600,,TS,32.3,-48.4,50,1000,60,60,50,60,20,0,0,20,0,0,0,0
20190908,GABRIELLE,1200,,TS,33.2,-49,50,999,60,60,50,60,20,0,0,20,0,0,0,0
20190908,GABRIELLE,1800,,TS,34.5,-49.3,55,995,80,60,50,60,20,0,0,20,0,0,0,0
20190909,GABRIELLE,0,,TS,35.8,-49.3,55,995,70,70,50,60,20,30,0,20,0,0,0,0
20190909,GABRIELLE,600,,TS,37.1,-48.9,50,996,80,80,50,60,20,30,0,20,0,0,0,0
20190909,GABRIELLE,1200,,TS,38.4,-48,50,997,90,100,60,60,20,30,0,0,0,0,0,0
20190909,GABRIELLE,1800,,TS,40,-46.3,50,998,90,100,60,60,20,30,0,0,0,0,0,0
20190910,GABRIELLE,0,,TS,41.4,-44.2,45,999,90,100,60,60,0,0,0,0,0,0,0,0
20190910,GABRIELLE,600,,TS,42.4,-41.7,45,999,90,110,80,60,0,0,0,0,0,0,0,0
20190910,GABRIELLE,1200,,EX,43.3,-39.1,45,999,90,110,80,60,0,0,0,0,0,0,0,0
20190910,GABRIELLE,1800,,EX,44.1,-36.4,45,1000,90,110,80,60,0,0,0,0,0,0,0,0
20190911,GABRIELLE,0,,EX,45.5,-33.5,40,1002,90,110,80,60,0,0,0,0,0,0,0,0
20190911,GABRIELLE,600,,EX,47,-30,40,1003,60,100,90,60,0,0,0,0,0,0,0,0
20190911,GABRIELLE,1200,,EX,49,-26.4,35,1005,0,90,90,0,0,0,0,0,0,0,0,0
AL092019,,HUMBERTO,34,,,0,,,,,,,,,,,,,,
20190912,HUMBERTO,1200,,LO,23,-74.2,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
20190912,HUMBERTO,1800,,LO,23.4,-74.3,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
20190913,HUMBERTO,0,,LO,23.8,-74.3,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
20190913,HUMBERTO,600,,LO,24.2,-74.4,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
20190913,HUMBERTO,1200,,LO,24.7,-74.5,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
20190913,HUMBERTO,1800,,TD,25.2,-74.7,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
20190914,HUMBERTO,0,,TS,25.6,-75.2,35,1007,60,80,0,60,0,0,0,0,0,0,0,0
20190914,HUMBERTO,600,,TS,26,-75.9,35,1006,70,90,0,60,0,0,0,0,0,0,0,0
20190914,HUMBERTO,1200,,TS,26.5,-76.5,40,1004,80,100,0,60,0,0,0,0,0,0,0,0
20190914,HUMBERTO,1800,,TS,27,-77,45,1003,90,110,0,60,0,0,0,0,0,0,0,0
20190915,HUMBERTO,0,,TS,27.5,-77.3,50,998,100,110,0,60,0,50,0,0,0,0,0,0
20190915,HUMBERTO,600,,TS,28,-77.6,50,997,100,120,0,60,50,50,0,0,0,0,0,0
20190915,HUMBERTO,1200,,TS,28.6,-77.9,55,995,100,120,0,60,60,60,0,30,0,0,0,0
20190915,HUMBERTO,1800,,TS,29.1,-78.1,60,993,100,130,40,60,60,60,0,30,0,0,0,0
20190916,HUMBERTO,0,,HU,29.2,-77.8,65,987,100,130,40,60,60,60,0,30,25,25,0,0
20190916,HUMBERTO,600,,HU,29.5,-77.3,70,982,110,130,50,70,60,60,20,30,25,25,0,15
20190916,HUMBERTO,1200,,HU,29.8,-76.7,75,979,110,130,50,70,60,60,30,40,25,25,0,20
20190916,HUMBERTO,1800,,HU,30.1,-76.1,75,975,120,140,60,70,60,60,30,40,25,25,20,20
20190917,HUMBERTO,0,,HU,30.3,-75.4,80,966,120,140,60,80,70,70,40,50,30,30,20,20
20190917,HUMBERTO,600,,HU,30.5,-74.7,85,964,120,140,70,90,70,70,50,60,30,30,20,30
20190917,HUMBERTO,1200,,HU,30.7,-73.8,90,961,130,150,80,100,80,80,60,70,40,40,30,40
20190917,HUMBERTO,1800,,HU,30.9,-72.9,95,956,130,150,110,120,80,80,60,80,40,50,40,40
20190918,HUMBERTO,0,,HU,31.2,-71.6,100,952,140,160,120,120,90,90,70,80,50,60,50,50
20190918,HUMBERTO,600,,HU,31.5,-70.3,105,951,140,160,130,130,90,90,80,80,50,60,60,50
20190918,HUMBERTO,1200,,HU,32,-68.8,105,951,150,170,150,140,100,100,90,90,60,70,70,60
20190918,HUMBERTO,1800,,HU,32.5,-67.2,110,950,150,170,150,140,100,100,90,90,60,70,70,60
20190919,HUMBERTO,0,,HU,33.2,-65,110,950,170,180,150,160,100,120,100,100,60,80,70,60
20190919,HUMBERTO,300,T,HU,33.8,-64,110,950,200,190,150,180,100,120,100,100,60,80,70,60
20190919,HUMBERTO,600,,HU,34.5,-62.9,105,951,220,200,160,200,120,120,100,100,60,80,70,60
20190919,HUMBERTO,1200,,HU,36,-60.8,95,955,250,220,170,250,140,120,110,110,60,80,70,60
20190919,HUMBERTO,1800,,HU,37.7,-59.3,80,961,290,240,180,290,140,120,120,120,60,70,70,60
20190920,HUMBERTO,0,,EX,39.1,-58.5,70,967,310,240,180,310,130,120,120,120,60,70,70,60
20190920,HUMBERTO,600,,EX,40.4,-58,60,972,330,240,180,330,120,120,120,110,0,0,0,0
20190920,HUMBERTO,1200,,EX,41.5,-57.5,50,977,330,240,180,330,100,0,0,100,0,0,0,0
AL102019,,JERRY,45,,,0,,,,,,,,,,,,,,
20190917,JERRY,0,,LO,12.6,-42.6,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
20190917,JERRY,600,,TD,12.8,-43.5,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
20190917,JERRY,1200,,TD,13,-44.4,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
20190917,JERRY,1800,,TD,13.3,-45.4,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
20190918,JERRY,0,,TD,13.6,-46.3,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
20190918,JERRY,600,,TS,14,-47.4,35,1005,40,30,0,40,0,0,0,0,0,0,0,0
20190918,JERRY,1200,,TS,14.4,-48.6,45,1002,40,30,30,40,0,0,0,0,0,0,0,0
20190918,JERRY,1800,,TS,14.8,-49.9,50,1000,40,40,30,40,20,20,0,0,0,0,0,0
20190919,JERRY,0,,TS,15.2,-51.2,55,998,40,40,30,40,20,20,0,0,0,0,0,0
20190919,JERRY,600,,TS,15.8,-52.5,60,996,50,40,30,40,20,20,0,0,0,0,0,0
20190919,JERRY,1200,,HU,16.5,-53.8,70,990,60,40,30,40,30,20,20,20,15,10,0,10
20190919,JERRY,1800,,HU,17.2,-55.2,80,981,60,40,30,40,30,20,20,20,20,10,0,10
20190920,JERRY,0,,HU,17.7,-56.6,90,976,70,40,30,40,40,20,20,20,20,10,10,15
20190920,JERRY,600,,HU,18.1,-58.1,85,983,70,40,30,40,40,20,20,30,20,10,10,15
20190920,JERRY,1200,,HU,18.5,-59.7,75,990,70,40,30,40,40,20,20,30,15,0,0,15
20190920,JERRY,1800,,HU,19.2,-61.2,65,991,80,60,30,60,40,30,20,30,15,0,0,15
20190921,JERRY,0,,TS,20.1,-62.4,60,993,80,60,20,70,40,30,0,30,0,0,0,0
20190921,JERRY,600,,TS,21,-63.5,55,995,80,60,0,70,40,30,0,0,0,0,0,0
20190921,JERRY,1200,,TS,21.7,-64.5,55,998,80,70,0,70,40,30,0,0,0,0,0,0
20190921,JERRY,1800,,TS,22.5,-65.5,55,998,80,70,0,60,40,30,0,0,0,0,0,0
20190922,JERRY,0,,TS,23.6,-66.1,55,998,80,70,0,60,40,30,0,0,0,0,0,0
20190922,JERRY,600,,TS,24.5,-66.5,55,998,80,90,0,40,40,40,0,0,0,0,0,0
20190922,JERRY,1200,,TS,25.4,-66.6,55,997,80,90,0,40,40,40,0,0,0,0,0,0
20190922,JERRY,1800,,TS,26.3,-66.8,55,994,80,90,20,40,40,40,0,0,0,0,0,0
20190923,JERRY,0,,TS,27,-67.2,55,993,90,120,40,60,40,40,0,0,0,0,0,0
20190923,JERRY,600,,TS,27.4,-67.7,55,992,110,150,40,70,40,40,0,30,0,0,0,0
20190923,JERRY,1200,,TS,27.7,-68,55,991,110,150,40,70,40,40,0,30,0,0,0,0
20190923,JERRY,1800,,TS,28.2,-68.3,55,991,140,150,40,70,40,40,0,40,0,0,0,0
20190924,JERRY,0,,TS,28.9,-68.6,55,991,160,150,40,70,40,40,0,40,0,0,0,0
20190924,JERRY,600,,TS,29.7,-68.9,50,991,160,150,40,80,40,40,0,30,0,0,0,0
20190924,JERRY,1200,,TS,30.5,-69.1,45,991,160,150,40,80,0,0,0,0,0,0,0,0
20190924,JERRY,1800,,LO,30.9,-69.1,45,993,160,150,40,60,0,0,0,0,0,0,0,0
20190925,JERRY,0,,LO,31.3,-68.9,40,996,140,120,40,40,0,0,0,0,0,0,0,0
20190925,JERRY,600,,LO,31.6,-68.4,40,997,80,120,40,0,0,0,0,0,0,0,0,0
20190925,JERRY,1200,,LO,31.8,-67.4,35,999,40,120,40,0,0,0,0,0,0,0,0,0
20190925,JERRY,1800,,LO,32,-66.1,30,1000,0,0,0,0,0,0,0,0,0,0,0,0
20190926,JERRY,0,,LO,32.3,-64.9,25,1001,0,0,0,0,0,0,0,0,0,0,0,0
20190926,JERRY,600,,LO,32.9,-63.8,25,1003,0,0,0,0,0,0,0,0,0,0,0,0
20190926,JERRY,1200,,LO,33.6,-62.9,25,1005,0,0,0,0,0,0,0,0,0,0,0,0
20190926,JERRY,1800,,LO,34.1,-62.2,25,1005,0,0,0,0,0,0,0,0,0,0,0,0
20190927,JERRY,0,,LO,34.6,-61.4,25,1006,0,0,0,0,0,0,0,0,0,0,0,0
20190927,JERRY,600,,LO,35,-60.5,25,1006,0,0,0,0,0,0,0,0,0,0,0,0
20190927,JERRY,1200,,LO,35.3,-59.4,25,1006,0,0,0,0,0,0,0,0,0,0,0,0
20190927,JERRY,1800,,LO,35.3,-58.7,25,1006,0,0,0,0,0,0,0,0,0,0,0,0
20190928,JERRY,0,,LO,35.1,-58.3,20,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL112019,,IMELDA,9,,,0,,,,,,,,,,,,,,
20190917,IMELDA,1200,,TD,28.3,-95.7,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
20190917,IMELDA,1500,S,TS,28.6,-95.5,35,1006,0,40,0,0,0,0,0,0,0,0,0,0
20190917,IMELDA,1745,L,TS,28.9,-95.4,40,1003,0,40,0,0,0,0,0,0,0,0,0,0
20190917,IMELDA,1800,,TS,29,-95.4,40,1003,0,40,0,0,0,0,0,0,0,0,0,0
20190918,IMELDA,0,,TD,29.5,-95.5,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
20190918,IMELDA,600,,TD,29.9,-95.6,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
20190918,IMELDA,1200,,TD,30.4,-95.5,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
20190918,IMELDA,1800,,TD,30.6,-95,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
20190919,IMELDA,0,,TD,31.1,-94.8,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL122019,,KAREN,25,,,0,,,,,,,,,,,,,,
20190922,KAREN,0,,TD,11.5,-58.8,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
20190922,KAREN,600,,TS,11.8,-59.9,35,1007,110,110,0,0,0,0,0,0,0,0,0,0
20190922,KAREN,1200,,TS,12.1,-61.1,35,1007,90,90,0,0,0,0,0,0,0,0,0,0
20190922,KAREN,1800,,TS,12.5,-62.2,35,1007,70,90,0,0,0,0,0,0,0,0,0,0
20190923,KAREN,0,,TS,13,-63.2,35,1007,90,0,0,0,0,0,0,0,0,0,0,0
20190923,KAREN,600,,TD,13.7,-64.1,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
20190923,KAREN,1200,,TD,14.4,-64.8,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
20190923,KAREN,1800,,TD,15.1,-65.4,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
20190924,KAREN,0,,TD,15.7,-65.7,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
20190924,KAREN,600,,TS,16.4,-65.8,35,1006,0,70,0,0,0,0,0,0,0,0,0,0
20190924,KAREN,1200,,TS,17,-65.8,35,1006,0,70,0,0,0,0,0,0,0,0,0,0
20190924,KAREN,1800,,TS,17.7,-65.6,40,1004,0,70,30,0,0,0,0,0,0,0,0,0
20190924,KAREN,2200,L,TS,18.1,-65.4,40,1004,0,70,30,0,0,0,0,0,0,0,0,0
20190924,KAREN,2300,L,TS,18.3,-65.3,40,1004,0,70,30,0,0,0,0,0,0,0,0,0
20190925,KAREN,0,,TS,18.5,-65.2,40,1003,0,70,30,0,0,0,0,0,0,0,0,0
20190925,KAREN,600,,TS,19.7,-65,40,1003,20,60,30,0,0,0,0,0,0,0,0,0
20190925,KAREN,1200,,TS,21,-64.8,35,1004,20,60,30,0,0,0,0,0,0,0,0,0
20190925,KAREN,1800,,TS,22.3,-64.5,35,1004,0,50,30,0,0,0,0,0,0,0,0,0
20190926,KAREN,0,,TS,23.6,-64.2,35,1004,0,50,0,0,0,0,0,0,0,0,0,0
20190926,KAREN,600,,TS,24.8,-64,35,1004,0,50,0,0,0,0,0,0,0,0,0,0
20190926,KAREN,1200,,TS,25.9,-63.7,40,1004,0,50,0,50,0,0,0,0,0,0,0,0
20190926,KAREN,1800,,TS,26.9,-63.1,40,1005,0,50,0,50,0,0,0,0,0,0,0,0
20190927,KAREN,0,,TS,27.7,-62.3,35,1005,0,50,50,0,0,0,0,0,0,0,0,0
20190927,KAREN,600,,TS,28.3,-61.2,35,1005,0,50,50,0,0,0,0,0,0,0,0,0
20190927,KAREN,1200,,TD,28.8,-60,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL132019,,LORENZO,48,,,0,,,,,,,,,,,,,,
20190922,LORENZO,1800,,LO,10.9,-18.8,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
20190923,LORENZO,0,,TD,11,-20.4,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
20190923,LORENZO,600,,TS,11,-21.9,35,1007,20,0,0,20,0,0,0,0,0,0,0,0
20190923,LORENZO,1200,,TS,11.1,-23.3,40,1006,20,0,0,20,0,0,0,0,0,0,0,0
20190923,LORENZO,1800,,TS,11.2,-24.6,45,1004,30,20,0,30,0,0,0,0,0,0,0,0
20190924,LORENZO,0,,TS,11.4,-25.9,50,1002,80,40,0,80,20,0,0,20,0,0,0,0
20190924,LORENZO,600,,TS,11.8,-27.2,55,999,100,60,0,90,20,0,0,20,0,0,0,0
20190924,LORENZO,1200,,TS,12.2,-28.7,55,997,130,130,0,130,50,0,0,50,0,0,0,0
20190924,LORENZO,1800,,TS,12.6,-30.2,55,997,150,140,0,150,50,0,0,50,0,0,0,0
20190925,LORENZO,0,,TS,13,-31.6,60,993,170,150,20,170,60,0,0,60,0,0,0,0
20190925,LORENZO,600,,HU,13.4,-33,70,988,170,150,30,170,60,0,0,60,20,0,0,20
20190925,LORENZO,1200,,HU,13.9,-34.5,75,983,170,130,30,170,80,20,20,80,20,0,0,20
20190925,LORENZO,1800,,HU,14.4,-36,80,979,180,130,50,170,80,20,20,80,25,10,10,25
20190926,LORENZO,0,,HU,14.5,-37.5,85,975,180,130,80,170,80,40,20,80,30,10,10,30
20190926,LORENZO,600,,HU,14.7,-38.8,95,967,180,130,80,170,80,40,30,80,30,20,20,30
20190926,LORENZO,1200,,HU,15.2,-39.8,105,955,220,150,100,200,100,60,40,100,30,25,25,40
20190926,LORENZO,1800,,HU,16,-40.6,115,947,220,150,100,200,100,60,40,100,30,25,25,40
20190927,LORENZO,0,,HU,17.1,-41.2,125,937,250,180,100,200,100,60,40,100,30,25,25,40
20190927,LORENZO,600,,HU,18.1,-41.9,125,937,250,180,120,200,120,80,50,100,40,30,25,40
20190927,LORENZO,1200,,HU,18.9,-42.7,120,943,270,190,130,200,120,80,50,100,40,30,25,40
20190927,LORENZO,1800,,HU,19.6,-43.5,110,948,270,200,130,200,120,80,50,100,40,30,25,40
20190928,LORENZO,0,,HU,20.3,-44.2,105,952,270,200,120,200,120,80,60,100,45,35,40,40
20190928,LORENZO,600,,HU,21.1,-44.6,100,957,250,200,120,200,100,80,60,100,45,35,40,40
20190928,LORENZO,1200,,HU,22,-44.9,105,957,250,200,110,180,90,80,70,80,45,45,35,45
20190928,LORENZO,1800,,HU,22.9,-45,115,951,240,200,110,180,90,90,70,80,45,45,35,45
20190929,LORENZO,0,,HU,23.8,-45,130,936,240,200,110,180,90,90,80,80,45,45,35,45
20190929,LORENZO,300,I,HU,24.3,-45,140,925,240,200,110,180,90,90,80,80,45,45,35,45
20190929,LORENZO,600,,HU,24.7,-45,130,933,210,200,140,180,90,90,100,80,50,50,45,50
20190929,LORENZO,1200,,HU,25.6,-44.8,110,945,210,200,140,180,90,90,110,110,50,60,60,70
20190929,LORENZO,1800,,HU,26.4,-44.4,90,950,210,220,150,180,100,90,110,110,70,60,60,70
20190930,LORENZO,0,,HU,27.2,-44,90,954,210,270,170,180,110,100,110,110,70,70,70,70
20190930,LORENZO,600,,HU,28.2,-43.6,90,955,210,270,170,180,110,100,110,110,70,70,70,70
20190930,LORENZO,1200,,HU,29.2,-43.2,90,955,240,290,170,180,120,110,110,120,80,70,70,80
20190930,LORENZO,1800,,HU,30.2,-42.7,90,955,240,290,200,210,130,120,130,130,80,80,70,80
20191001,LORENZO,0,,HU,31.2,-41.9,90,956,270,300,240,220,160,160,150,150,80,80,80,80
20191001,LORENZO,600,,HU,32.6,-40.7,85,957,270,300,240,220,160,170,150,150,80,80,80,80
